City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
290,thohoyandou,-22.9456,30.485,15.89,54,0,1.19,ZA,1749335252
291,telimele,10.9167,-13.3333,23.26,93,99,1.77,GN,1749335253
292,tryavna,42.8667,25.5,16.84,87,0,2.31,BG,1749335254
293,zeya,53.75,127.2667,12.92,78,35,1.32,RU,1749335256
294,lanzhou,36.0564,103.7922,20.62,33,100,1.14,CN,1749335257
295,nantucket,41.2835,-70.0995,17.06,100,100,3.6,US,1749335161
296,lorengau,-2.0226,147.2712,26.45,80,100,1.83,PG,1749335086
297,otjiwarongo,-20.4637,16.6477,11.74,46,0,1.63,NA,1749335260
298,bourg-de-peage,45.0283,5.0716,19.33,91,54,1.64,FR,1749335261
299,metro,-5.1131,105.3067,23.95,93,28,2.72,ID,1749335262
300,porbandar,21.6422,69.6093,28.47,77,2,5.03,IN,1749335264
301,parabel',58.6978,81.4825,10.33,83,60,4.01,RU,1749335266
302,talnakh,69.4865,88.3972,3.48,98,100,2.28,RU,1749335267
303,mombetsu,44.3525,143.3525,14.78,91,75,1.42,JP,1749335268
304,isiro,2.7739,27.616,18.89,99,100,0.13,CD,1749335269
305,trujillo,-8.116,-79.03,18.98,88,75,4.12,PE,1749335270
306,vila velha,-20.3297,-40.2925,23.97,78,75,2.06,BR,1749335214
307,kerikeri,-35.2268,173.9474,12.82,73,5,2.53,NZ,1749335273
308,anadyr,64.75,177.4833,7.28,65,81,4.0,RU,1749335274
309,akureyri,65.6835,-18.0878,3.96,75,100,5.14,IS,1749335275
310,milici,44.1711,19.0903,19.54,74,0,1.91,BA,1749335276
311,boundiali,9.5217,-6.4869,27.28,58,66,3.3,CI,1749335277
312,tisul',55.7611,88.3122,16.4,91,97,2.07,RU,1749335278
313,cabedelo,-6.9811,-34.8339,25.37,84,100,4.54,BR,1749335046
314,vila franca do campo,37.7167,-25.4333,18.27,99,6,1.51,PT,1749335281
315,santiago,-33.4569,-70.6483,14.54,64,0,1.55,CL,1749334654
316,boguchany,58.3814,97.4531,17.0,80,92,1.03,RU,1749335283
317,murun-kuren,49.6342,100.1625,11.77,84,56,1.93,MN,1749335285
318,millville,39.4021,-75.0393,26.77,74,20,1.54,US,1749335286
319,miracema do tocantins,-9.5618,-48.3967,26.98,42,19,1.68,BR,1749335287
320,suntar,62.1444,117.6319,11.16,51,45,1.38,RU,1749335288
321,laguna,38.421,-121.4238,36.08,36,0,2.57,US,1749335289
322,kijang,35.2442,129.2139,20.85,71,100,1.02,KR,1749335003
323,lashio,22.9333,97.75,20.3,99,91,0.32,MM,1749335291
324,rundu,-17.9333,19.7667,14.11,45,0,2.07,NA,1749335293
325,undurkhaan,47.3194,110.6556,14.57,42,6,2.4,MN,1749335294
326,manicore,-5.8092,-61.3003,26.91,76,88,0.34,BR,1749335295
327,lazaro cardenas,17.9583,-102.2,30.61,72,88,4.46,MX,1749335296
328,palmer,42.1584,-72.3287,19.18,82,100,3.09,US,1749335209
329,san patricio,28.017,-97.5169,33.97,64,10,8.41,US,1749335299
330,chul'man,56.8479,124.9104,6.35,98,100,1.98,RU,1749335301
331,mount gambier,-37.8333,140.7667,7.28,82,100,4.17,AU,1749335302
332,bria,6.5423,21.9863,20.5,90,61,1.86,CF,1749335303
333,port saint john's,-31.6229,29.5448,22.53,44,100,2.68,ZA,1749335304
334,chipata,-13.6333,32.65,14.36,72,6,1.97,ZM,1749335305
335,broken hill,-31.95,141.4333,8.38,67,55,6.23,AU,1749335308
336,aliwal north,-30.6937,26.7114,13.82,47,95,7.1,ZA,1749335224
337,mbandaka,0.0487,18.2603,22.91,83,40,1.23,CD,1749335310
338,shingu,33.7333,135.9833,20.97,74,100,2.05,JP,1749335311
339,pennadam,11.4,79.2333,29.07,63,100,5.15,IN,1749335312
340,hobyo,5.3505,48.5268,25.44,86,63,10.82,SO,1749335313
341,klyuchi,52.2667,79.1667,17.49,93,100,2.7,RU,1749335315
342,quellon,-43.1167,-73.6167,9.66,90,70,2.95,CL,1749335316
343,tamazunchale,21.2667,-98.7833,36.07,32,10,3.4,MX,1749335317
344,punta del este,-34.9667,-54.95,12.71,94,100,1.34,UY,1749335318
345,shizunai-furukawacho,42.3339,142.3669,15.3,82,68,1.1,JP,1749335319
346,kushiro,42.975,144.3747,17.53,94,40,1.03,JP,1749335320
347,gaigeturi,33.4644,126.3183,21.03,83,75,1.54,KR,1749335321
348,kitimat,54.0524,-128.6534,23.28,48,9,0.46,CA,1749335323
349,barcelos,41.5388,-8.6151,16.75,83,3,2.21,PT,1749335324
350,conceicao da barra,-18.5933,-39.7322,21.53,95,54,2.09,BR,1749335325
351,penugonda,16.6667,81.7333,28.32,69,37,2.21,IN,1749335326
352,katsuren-haebaru,26.3369,127.8719,28.38,88,40,2.57,JP,1749335327
353,fort william,56.8165,-5.1121,6.84,82,36,1.91,GB,1749335329
354,skovorodino,53.9833,123.9167,10.63,74,48,2.84,RU,1749335330
355,pemagatshel,27.038,91.4031,16.64,83,0,2.18,BT,1749335331
356,toktogul,41.8708,72.9402,17.22,72,79,0.78,KG,1749335333
357,walvis bay,-22.9575,14.5053,10.53,87,0,1.54,NA,1749335334
358,jaisalmer,26.9147,70.9181,29.63,41,0,11.2,IN,1749335337
359,xifeng,42.7372,124.7222,17.23,55,2,2.62,CN,1749335338
360,bellmere,-27.0875,152.923,15.76,72,0,1.48,AU,1749335339
361,nova vicosa,-17.8919,-39.3719,23.18,87,65,2.96,BR,1749335340
362,piraquara,-25.4417,-49.0633,16.16,97,100,3.6,BR,1749335341
363,vera,-29.4593,-60.2126,11.74,73,87,1.92,AR,1749335343
364,polovinnoye,54.7914,65.9864,9.22,75,0,3.32,RU,1749335344
365,north bend,43.4065,-124.2243,26.8,82,0,9.26,US,1749335056
366,shakawe,-18.3667,21.85,13.33,49,0,1.25,BW,1749335346
367,lycksele,64.5954,18.6735,9.93,87,100,3.09,SE,1749335347
368,vilyuysk,63.7553,121.6247,11.94,41,0,2.57,RU,1749335245
369,crane,31.3974,-102.3501,37.03,21,0,0.84,US,1749335349
370,plastun,44.7561,136.2939,15.45,64,39,2.02,RU,1749335351
371,beau vallon,-20.4189,57.6953,23.13,73,40,4.63,MU,1749335352
372,barra dos coqueiros,-10.9089,-37.0386,26.01,78,40,2.06,BR,1749335353
373,vilyuchinsk,52.9306,158.4028,6.15,97,100,1.53,RU,1749335354
374,st. john's,47.5649,-52.7093,16.82,83,100,8.23,CA,1749334817
375,nagqu,31.5,92.0,0.55,65,0,1.88,CN,1749335356
376,prince george,53.9166,-122.753,22.94,27,0,0.89,CA,1749335357
377,colonia menno,-22.3667,-59.8167,20.51,92,100,4.21,PY,1749335359
378,olyokminsk,60.3736,120.4264,11.16,61,35,1.01,RU,1749335360
379,san agustin de valle fertil,-30.6335,-67.4682,15.34,50,0,1.27,AR,1749335361
380,greiz,50.65,12.2,14.52,79,8,5.5,DE,1749335362
381,piti village,13.4626,144.6933,27.49,90,75,5.66,GU,1749335364
382,rumoi,43.9344,141.6428,16.0,87,53,2.38,JP,1749335365
383,essaouira,31.5125,-9.77,21.72,88,20,2.06,MA,1749335367
384,mariehamn,60.0973,19.9348,10.92,82,0,2.06,AX,1749335368
385,dampit,-8.2116,112.7493,24.99,99,93,1.3,ID,1749335369
386,minas de marcona,-15.2119,-75.1103,14.27,78,42,6.1,PE,1749335371
387,rio grande,-32.035,-52.0986,12.83,71,100,2.7,BR,1749335369
388,namibe,-15.1961,12.1522,19.21,83,2,1.15,AO,1749335373
389,as safirah,36.077,37.3725,23.26,40,0,4.1,SY,1749335374
390,galanta,48.19,17.7275,18.2,85,61,2.75,SK,1749335375
391,afif,23.9065,42.9172,28.03,14,0,5.36,SA,1749335377
392,madala,9.1044,7.2133,23.42,89,54,0.54,NG,1749335378
393,coquimbo,-29.9533,-71.3436,14.85,71,0,3.09,CL,1749335373
394,arraial do cabo,-22.9661,-42.0278,23.17,73,100,4.16,BR,1749335380
395,mao,39.8885,4.2658,22.31,88,0,2.06,ES,1749335381
396,ploneour-lanvern,47.9,-4.2833,13.18,88,75,2.06,FR,1749335382
397,mahriz,31.5917,54.4318,22.38,25,14,6.76,IR,1749335385
398,hondo,32.45,130.2,19.97,92,100,4.03,JP,1749335386
399,andovoranto,-18.95,49.1,22.04,90,98,2.73,MG,1749335387
400,sisimiut,66.9395,-53.6735,4.58,75,83,1.92,GL,1749335388
401,badger,64.8,-147.5333,14.95,51,75,6.69,US,1749335390
402,horta,38.5333,-28.6333,19.8,86,40,6.17,PT,1749335391
403,jinghong,21.991,100.7341,22.46,89,37,0.9,CN,1749335392
404,yashkul',46.1711,45.3435,22.64,31,36,1.45,RU,1749335393
405,suva,-18.1416,178.4415,26.71,69,20,1.03,FJ,1749334819
406,sungai besar,3.6746,100.9867,25.47,89,100,3.61,MY,1749335395
407,kenai,60.5544,-151.2583,8.34,94,100,10.8,US,1749335396
408,kapoeta,4.7717,33.5903,26.29,49,22,2.48,SS,1749335398
409,sochi,43.6,39.7303,17.05,85,0,2.0,RU,1749335399
410,severo-yeniseyskiy,60.3725,93.0408,13.24,89,25,1.73,RU,1749335401
411,tukrah,32.5341,20.5791,22.76,57,0,3.15,LY,1749335402
412,queenstown,-31.8976,26.8753,13.15,45,100,3.81,ZA,1749335403
413,eurajoki,61.2,21.7333,10.01,87,100,4.54,FI,1749335277
414,luderitz,-26.6481,15.1594,13.24,89,26,2.06,NA,1749335406
415,gryazi,52.4966,39.9359,18.67,88,36,1.12,RU,1749335407
416,hasaki,35.7333,140.8333,20.86,82,100,2.0,JP,1749335408
417,kindu,-2.95,25.95,20.66,94,21,0.94,CD,1749335409
418,sona,45.4388,10.8255,21.51,76,0,2.06,IT,1749335410
419,vedaraniyam,10.3667,79.85,28.57,84,98,7.52,IN,1749335411
420,urangan,-25.3,152.9,16.82,57,0,3.92,AU,1749335413
421,marion,39.7684,-86.1555,24.72,71,100,3.6,US,1749334851
422,saint-joseph,-21.3667,55.6167,18.21,72,27,4.43,RE,1749335415
423,balcarce,-37.8462,-58.2552,9.9,84,86,0.89,AR,1749335416
424,carmelo,-33.9892,-58.2856,11.94,64,100,0.45,UY,1749335417
425,uribia,11.7139,-72.266,30.87,55,41,9.29,CO,1749335418
426,hailar,49.2,119.7,12.8,40,29,6.92,CN,1749335420
427,bac lieu,9.285,105.7244,26.59,84,66,6.75,VN,1749335421
428,borogontsy,62.6683,131.1683,15.98,50,51,1.72,RU,1749335422
429,port douglas,-16.4833,145.4667,23.58,76,23,1.38,AU,1749335423
430,treuen,50.55,12.3,13.12,79,11,5.71,DE,1749335424
431,roma,43.2128,-75.4557,26.08,41,0,6.17,US,1749335425
432,eastham,41.8301,-69.9739,20.09,94,100,0.45,US,1749335298
433,barra mansa,-22.5442,-44.1714,20.6,83,90,1.81,BR,1749335355
434,turabah,21.2141,41.6331,26.86,13,7,0.7,SA,1749335429
435,saskatoon,52.1168,-106.6345,11.99,76,100,9.26,CA,1749334874
436,floro,61.5996,5.0328,7.98,93,92,2.06,NO,1749335431
437,yerofey pavlovich,53.9667,121.9667,11.73,65,100,4.07,RU,1749335433
438,yigo village,13.5361,144.8886,26.62,91,100,5.66,GU,1749335434
439,labuan,5.2767,115.2417,26.2,94,20,1.03,MY,1749335435
440,ad dilam,23.9915,47.1627,29.13,11,0,2.93,SA,1749335437
441,gao,16.6362,1.637,33.83,22,0,2.21,ML,1749335438
442,lensk,60.7253,114.9278,13.82,44,92,0.96,RU,1749335441
443,kingston,17.997,-76.7936,30.53,66,20,6.69,JM,1749335442
444,batticaloa,7.7102,81.6924,26.27,78,100,2.6,LK,1749335443
445,kone,-21.0595,164.8658,24.89,47,15,0.92,NC,1749335444
446,sao joao da barra,-21.6403,-41.0511,21.05,83,68,3.63,BR,1749335250
447,kruisfontein,-34.0033,24.7314,12.16,88,100,6.77,ZA,1749335446
448,buka,40.8108,69.1986,21.53,58,66,1.76,UZ,1749335448
449,camana,-16.6228,-72.7111,18.82,81,69,3.62,PE,1749335350
450,tambura,5.6,27.4667,20.86,83,53,1.46,SS,1749335450
451,port hueneme,34.1478,-119.1951,24.28,70,40,6.17,US,1749335400
452,wenchang,30.904,118.4887,24.22,98,100,3.07,CN,1749335452
453,sur,22.5667,59.5289,27.2,72,0,7.09,OM,1749335454
454,toliara,-23.35,43.6667,21.68,64,0,2.66,MG,1749335455
455,arkhangel'sk,64.5401,40.5433,16.06,94,75,2.0,RU,1749335456
456,machina,13.1364,10.0492,33.43,27,8,2.79,NG,1749335457
457,hepo,23.4308,115.8299,26.88,87,77,1.0,CN,1749335458
458,uray,60.1247,64.7758,9.29,78,2,3.0,RU,1749335459
459,skopin,53.8249,39.5505,17.35,90,12,1.56,RU,1749335460
460,eldorado at santa fe,35.5264,-105.9347,30.25,15,0,11.32,US,1749335462
461,san antonio de pale,-1.4014,5.6325,25.47,85,51,7.19,GQ,1749335463
462,shirochanka,46.6497,38.3978,20.77,66,9,0.72,RU,1749335464
463,arish,31.1316,33.7984,21.1,78,0,1.03,EG,1749335465
464,barra da estiva,-13.6261,-41.3269,17.83,57,68,2.13,BR,1749335466
465,dunedin,-45.8742,170.5036,4.33,99,100,2.24,NZ,1749335468
466,mananjary,-21.2167,48.3333,22.35,77,93,1.28,MG,1749335469
467,tarnogskiy gorodok,60.4997,43.5761,13.43,98,47,2.19,RU,1749335470
468,wakkanai,45.4094,141.6739,13.12,92,47,9.21,JP,1749335471
469,waspan,14.7419,-83.9717,27.87,82,95,2.38,NI,1749335473
470,novodvinsk,64.4165,40.8122,15.86,87,100,2.63,RU,1749335474
471,fukuecho,32.6881,128.8419,20.79,95,100,3.84,JP,1749335477
472,cooper's town,26.8667,-77.5167,27.91,72,1,3.59,BS,1749335478
473,fisterra,42.9049,-9.2629,17.09,82,97,3.01,ES,1749335479
474,lenger,42.183,69.8839,16.89,50,12,2.61,KZ,1749335481
475,el limon,10.3059,-67.6321,26.47,82,78,0.5,VE,1749335482
476,viedma,-40.8135,-62.9967,8.45,85,2,2.99,AR,1749335410
477,mount isa,-20.7333,139.5,10.87,66,1,4.12,AU,1749335485
478,huayin,34.5675,110.0921,26.57,38,91,1.41,CN,1749335488
479,phan rang-thap cham,11.5667,108.9833,25.76,83,100,0.98,VN,1749335489
480,port macquarie,-31.4333,152.9167,12.82,77,1,1.34,AU,1749335490
481,guarapari,-20.6667,-40.4975,22.58,79,99,1.2,BR,1749335480
482,mitu,1.1983,-70.1733,21.11,82,54,0.14,CO,1749335493
483,sainte-adresse,49.5089,0.0845,14.59,94,75,8.23,FR,1749335494
484,xique xique,-10.8217,-42.7311,26.16,46,90,4.17,BR,1749335495
485,baoshan,46.5586,131.4244,18.22,65,32,2.7,CN,1749335496
486,arkalyk,50.2486,66.9114,15.72,90,100,6.75,KZ,1749335497
487,pauini,-7.7136,-66.9764,24.93,89,97,1.26,BR,1749335499
488,chesma,53.8111,60.6533,9.95,70,1,1.88,RU,1749335500
489,bangar,16.8936,120.4243,27.64,79,100,1.15,PH,1749335501
490,kiruna,67.8557,20.2251,8.51,100,100,2.06,SE,1749335502
491,lamu,-2.2717,40.902,25.16,87,68,7.02,KE,1749335503
492,tsiombe,-25.3,45.4833,20.82,78,10,1.71,MG,1749335504
493,nicoya,10.1483,-85.452,27.21,88,99,0.26,CR,1749335505
494,puerto madero,14.7208,-92.4215,29.11,74,75,2.57,MX,1749335507
495,kiamba,5.9894,124.6242,27.09,78,89,2.51,PH,1749335508
496,ternate,0.8,127.4,27.49,77,48,1.22,ID,1749335509
497,zadar,44.1197,15.2422,21.34,60,0,2.57,HR,1749335510
498,gondia,21.45,80.2,30.03,39,40,1.25,IN,1749335511
499,chegdomyn,51.1167,133.0167,14.34,58,93,1.15,RU,1749335513
500,usinsk,65.9939,57.5281,14.11,94,100,7.6,RU,1749335514
501,tostado,-29.232,-61.7692,14.99,78,97,1.89,AR,1749335515
502,nadi,-17.8,177.4167,26.0,61,40,3.09,FJ,1749335516
503,naracoorte,-36.9579,140.7383,5.85,85,16,2.81,AU,1749335517
504,sabang,5.8933,95.3214,28.92,73,100,11.12,ID,1749335519
505,villa regina,-39.1,-67.0667,9.43,30,70,2.91,AR,1749335521
506,wantage,51.5885,-1.4257,10.97,98,33,4.37,GB,1749335522
507,lautoka,-17.6167,177.4667,25.92,61,40,3.09,FJ,1749335523
508,arar,30.9753,41.0381,30.01,8,0,2.06,SA,1749335524
509,pangody,65.85,74.4859,11.26,65,99,3.53,RU,1749335526
510,morris,40.8334,-74.5329,24.16,81,55,2.68,US,1749335528
511,sao vicente,-23.9631,-46.3919,21.66,26,65,1.18,BR,1749335258
512,kabompo,-13.5927,24.2008,13.49,66,0,1.77,ZM,1749335531
513,meulaboh,4.1363,96.1285,24.06,83,95,1.98,ID,1749335532
514,ulladulla,-35.35,150.4667,10.35,70,26,5.74,AU,1749335533
515,karachi,24.9056,67.0822,27.9,74,20,5.14,PK,1749335223
516,bata,1.8639,9.7658,25.92,100,40,1.54,GQ,1749335535
517,antsohihy,-14.8796,47.9875,21.12,67,0,3.87,MG,1749335536
518,mersing,2.4312,103.8405,24.95,94,20,2.06,MY,1749335538
519,adh dhibiyah,24.5014,45.9686,28.0,10,0,3.72,SA,1749335539
520,nikol'sk,53.7189,46.0712,17.37,90,87,2.5,RU,1749335540
521,dourbali,11.8091,15.8632,30.25,38,93,1.19,TD,1749335542
522,barra de santo antonio,-9.4047,-35.5072,25.28,81,99,2.08,BR,1749335543
523,xuanzhou,30.9525,118.7553,24.33,98,99,3.6,CN,1749335545
524,galliano,29.4422,-90.2992,31.0,62,0,6.69,US,1749335546
525,posto fiscal rolim de moura,-13.0833,-62.2667,27.81,58,69,0.62,BR,1749335548
526,la'ie,21.6477,-157.9253,28.66,78,100,1.34,US,1749335549
527,veinticinco de mayo,-35.4323,-60.1727,11.1,87,100,1.3,AR,1749335550
528,kajaani,64.2273,27.7285,10.03,93,100,2.57,FI,1749335551
529,christchurch,-43.5333,172.6333,5.18,75,75,7.2,NZ,1749335522
530,koulikoro,14.0,-7.75,32.84,27,11,3.34,ML,1749335553
531,pogranichnyy,44.4064,131.3769,18.73,62,8,1.27,RU,1749335555
532,'ain el hadjar,34.7585,0.1453,25.15,26,100,3.65,DZ,1749335556
533,jobabo,20.9692,-76.2994,29.01,60,6,8.31,CU,1749335557
534,topolobampo,25.6,-109.05,32.95,40,0,8.75,MX,1749335558
535,vadso,70.0744,29.7487,13.09,67,92,5.14,NO,1749335559
536,maun,-19.9833,23.4167,12.98,58,0,3.09,BW,1749335560
537,padang,-0.9492,100.3543,24.03,71,100,1.8,ID,1749335383
538,timbuktu,16.7735,-3.0074,35.57,24,67,1.39,ML,1749335563
539,lockhart,28.6194,-81.4426,34.49,53,20,3.6,US,1749335564
540,zhangye,38.9342,100.4517,17.77,41,80,4.26,CN,1749335565
541,guerrero negro,27.9769,-114.0611,20.81,63,3,8.41,MX,1749335568
542,verkhniye sergi,56.6469,59.5556,9.68,73,85,2.43,RU,1749335570
543,alice springs,-23.7,133.8833,4.75,93,0,2.06,AU,1749335571
544,estevan,49.1334,-102.9842,17.9,39,40,13.89,CA,1749335410
545,bucerias,20.75,-105.3333,31.1,66,40,5.14,MX,1749335311
546,buenaventura,3.8801,-77.0312,29.06,84,40,0.0,CO,1749335575
547,aberdeen,57.1437,-2.0981,10.27,89,20,3.09,GB,1749335330
548,dongsheng,39.8161,109.9776,19.89,20,53,1.58,CN,1749335577
549,amga,60.8953,131.9608,16.22,58,89,3.42,RU,1749335578
550,chardara,41.2547,67.9692,23.14,56,3,2.65,KZ,1749335579
551,gubkin,51.2817,37.5458,18.83,89,100,1.17,RU,1749335580
552,whakatane,-37.9585,176.9854,7.51,85,77,2.24,NZ,1749335582
553,mar del plata,-38.0023,-57.5575,12.17,58,20,1.34,AR,1749335514
554,kilindoni,-7.9139,39.6668,25.59,83,10,7.46,TZ,1749335584
555,quchan,37.106,58.5095,14.72,57,50,3.88,IR,1749335585
556,concepcion de la sierra,-27.9831,-55.5203,13.44,84,84,1.82,AR,1749335587
557,erenhot,43.6475,111.9767,20.82,15,6,3.28,CN,1749335588
558,vorkuta,67.5,64.0,8.81,80,99,3.86,RU,1749335589
559,saint-pierre,-21.3393,55.4781,18.82,63,0,3.6,RE,1749335590
560,koryazhma,61.3143,47.1691,13.83,97,97,1.95,RU,1749335591
561,jijiga,9.35,42.8,18.54,70,30,3.87,ET,1749335594
562,arica,-18.475,-70.3042,18.13,68,0,4.12,CL,1749334781
563,"laikit, laikit ii (dimembe)",1.4792,124.9735,22.47,94,20,1.03,ID,1749335596
564,benjamin constant,-4.3831,-70.0311,28.03,86,40,3.09,BR,1749335597
565,cam ranh,11.9214,109.1591,26.98,78,0,1.54,VN,1749335598
566,okha,53.5739,142.9478,4.02,96,100,4.8,RU,1749335522
567,yinchuan,38.4681,106.2731,23.61,20,100,1.74,CN,1749335601
568,tutoia,-2.7619,-42.2744,26.68,86,82,5.2,BR,1749335602
569,omaruru,-21.4333,15.9333,11.85,57,0,0.9,NA,1749335603
570,port shepstone,-30.7414,30.455,22.09,42,100,2.58,ZA,1749335604
571,manistee,44.2445,-86.3242,22.97,35,0,3.09,US,1749335482
572,yarkovo,57.4028,67.0786,7.83,75,0,0.73,RU,1749335607
573,porto novo,6.4965,2.6036,24.9,83,93,3.43,BJ,1749335608
574,koratla,18.8167,78.7167,29.8,45,66,3.83,IN,1749335609
575,kristiansund,63.1115,7.732,9.36,81,75,0.51,NO,1749335610
576,bluefields,12.0137,-83.7635,24.04,100,75,0.0,NI,1749335582
577,bathsheba,13.2167,-59.5167,28.34,78,75,7.2,BB,1749335613
578,port blair,11.6667,92.75,25.55,80,100,8.15,IN,1749335614
579,nuriootpa,-34.4833,139.0,6.37,85,30,5.92,AU,1749335615
580,lubango,-14.9172,13.4925,13.23,54,1,1.07,AO,1749335616
